1.0432 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
21.2882 	EXP 	Created BlankTest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='BlankTest', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='height', win=Window(...), wrapWidth=1)
21.2939 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='Thank you!', units='height', win=Window(...), wrapWidth=1)
21.3161 	WARNING 	t of last frame was 3099.75ms (=1/0)
21.3161 	EXP 	InstrText: autoDraw = True
25.6416 	EXP 	Imported Prac_Order.xlsx as conditions, 4 conditions, 2 params
25.6419 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
25.6422 	EXP 	New trial (rep=0, index=0): OrderedDict([('UImage', 'materials/Asian/Male/L_A_M_02_270.png'), ('LImage', 'materials/Asian/Male/S_A_M_02_250.png')])
25.7346 	DATA 	Keypress: space
25.7501 	WARNING 	t of last frame was 117.31ms (=1/8)
25.7501 	EXP 	InstrText: autoDraw = False
25.7501 	EXP 	Upper_image: size = array([0.17361111, 0.17361111])
25.7501 	EXP 	Upper_image: image = 'materials/Asian/Male/L_A_M_02_270.png'
25.7501 	EXP 	Lower_image: size = array([0.17361111, 0.17361111])
25.7501 	EXP 	Lower_image: image = 'materials/Asian/Male/S_A_M_02_250.png'
25.7501 	EXP 	Fixation0: autoDraw = True
26.2169 	EXP 	Upper_image: autoDraw = True
26.2169 	EXP 	Lower_image: autoDraw = True
26.2502 	EXP 	Fixation0: autoDraw = False
27.4181 	DATA 	Mouse: Left button down, pos=(1275,916)
27.4338 	EXP 	Fixation0: autoDraw = False
27.4338 	EXP 	Upper_image: autoDraw = False
27.4338 	EXP 	Lower_image: autoDraw = False
27.4338 	EXP 	BlankTest: autoDraw = True
27.5352 	DATA 	Mouse:  Left button up, pos=(1275,916)
27.9181 	EXP 	New trial (rep=0, index=1): OrderedDict([('UImage', 'materials/Caucasian/Female/S_C_F_05_250.png'), ('LImage', 'materials/Caucasian/Female/L_C_F_05_270.png')])
27.9343 	EXP 	BlankTest: autoDraw = False
27.9343 	EXP 	BlankTest: autoDraw = False
27.9343 	EXP 	Upper_image: size = array([0.17361111, 0.17361111])
27.9343 	EXP 	Upper_image: image = 'materials/Caucasian/Female/S_C_F_05_250.png'
27.9343 	EXP 	Lower_image: size = array([0.17361111, 0.17361111])
27.9343 	EXP 	Lower_image: image = 'materials/Caucasian/Female/L_C_F_05_270.png'
27.9343 	EXP 	Fixation0: autoDraw = True
28.4338 	EXP 	Fixation0: autoDraw = False
28.4338 	EXP 	Upper_image: autoDraw = True
28.4338 	EXP 	Lower_image: autoDraw = True
29.4682 	DATA 	Mouse: Left button down, pos=(1278,871)
29.4838 	EXP 	Fixation0: autoDraw = False
29.4838 	EXP 	Upper_image: autoDraw = False
29.4838 	EXP 	Lower_image: autoDraw = False
29.4838 	EXP 	BlankTest: autoDraw = True
29.5685 	DATA 	Mouse:  Left button up, pos=(1278,871)
29.9680 	EXP 	New trial (rep=0, index=2): OrderedDict([('UImage', 'materials/Asian/Female/S_A_F_01_250.png'), ('LImage', 'materials/Asian/Female/S_A_F_01_250.png')])
29.9847 	EXP 	BlankTest: autoDraw = False
29.9847 	EXP 	BlankTest: autoDraw = False
29.9847 	EXP 	Upper_image: size = array([0.17361111, 0.17361111])
29.9847 	EXP 	Upper_image: image = 'materials/Asian/Female/S_A_F_01_250.png'
29.9847 	EXP 	Lower_image: size = array([0.17361111, 0.17361111])
29.9847 	EXP 	Lower_image: image = 'materials/Asian/Female/S_A_F_01_250.png'
29.9847 	EXP 	Fixation0: autoDraw = True
30.4838 	EXP 	Upper_image: autoDraw = True
30.4838 	EXP 	Lower_image: autoDraw = True
30.5005 	EXP 	Fixation0: autoDraw = False
31.8183 	DATA 	Mouse: Left button down, pos=(1282,615)
31.8845 	DATA 	Mouse:  Left button up, pos=(1282,615)
32.6681 	DATA 	Mouse: Left button down, pos=(1294,549)
32.6833 	EXP 	Fixation0: autoDraw = False
32.6833 	EXP 	Upper_image: autoDraw = False
32.6833 	EXP 	Lower_image: autoDraw = False
32.6833 	EXP 	BlankTest: autoDraw = True
32.7687 	DATA 	Mouse:  Left button up, pos=(1294,549)
33.1681 	EXP 	New trial (rep=0, index=3): OrderedDict([('UImage', 'materials/Caucasian/Male/S_C_M_07_250.png'), ('LImage', 'materials/Caucasian/Male/S_C_M_07_250.png')])
33.1844 	EXP 	BlankTest: autoDraw = False
33.1844 	EXP 	BlankTest: autoDraw = False
33.1844 	EXP 	Upper_image: size = array([0.17361111, 0.17361111])
33.1844 	EXP 	Upper_image: image = 'materials/Caucasian/Male/S_C_M_07_250.png'
33.1844 	EXP 	Lower_image: size = array([0.17361111, 0.17361111])
33.1844 	EXP 	Lower_image: image = 'materials/Caucasian/Male/S_C_M_07_250.png'
33.1844 	EXP 	Fixation0: autoDraw = True
33.6839 	EXP 	Fixation0: autoDraw = False
33.6839 	EXP 	Upper_image: autoDraw = True
33.6839 	EXP 	Lower_image: autoDraw = True
34.9849 	DATA 	Mouse: Left button down, pos=(1303,481)
35.0008 	EXP 	Fixation0: autoDraw = False
35.0008 	EXP 	Upper_image: autoDraw = False
35.0008 	EXP 	Lower_image: autoDraw = False
35.0008 	EXP 	BlankTest: autoDraw = True
35.1191 	DATA 	Mouse:  Left button up, pos=(1303,481)
35.5008 	EXP 	BlankTest: autoDraw = False
35.5008 	EXP 	BlankTest: autoDraw = False
35.5008 	EXP 	BreakText: autoDraw = True
37.0557 	EXP 	Imported BlockOrder.xlsx as conditions, 4 conditions, 4 params
37.0560 	EXP 	Created sequence: random, trialTypes=4, nReps=1, seed=None
37.0563 	EXP 	New trial (rep=0, index=0): OrderedDict([('AF_rep', 0), ('AM_rep', 0), ('CF_rep', 0), ('CM_rep', 1)])
37.0616 	EXP 	Imported conditionList/AF_list1.xlsx as conditions, 14 conditions, 3 params
37.0618 	EXP 	Created sequence: random, trialTypes=14, nReps=0, seed=None
37.0669 	EXP 	Imported conditionList/AM_list1.xlsx as conditions, 14 conditions, 3 params
37.0671 	EXP 	Created sequence: random, trialTypes=14, nReps=0, seed=None
37.0719 	EXP 	Imported conditionList/CF_list5.xlsx as conditions, 14 conditions, 3 params
37.0721 	EXP 	Created sequence: random, trialTypes=14, nReps=0, seed=None
37.0770 	EXP 	Imported conditionList/CM_list5.xlsx as conditions, 14 conditions, 3 params
37.0773 	EXP 	Created sequence: random, trialTypes=14, nReps=1, seed=None
37.0776 	EXP 	New trial (rep=0, index=0): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_01_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_01_250.png'), ('TrailType', 'S')])
37.0926 	DATA 	Keypress: space
37.0994 	WARNING 	t of last frame was 49.08ms (=1/20)
37.0994 	EXP 	BreakText: autoDraw = False
37.0994 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
37.0994 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_01_250.png'
37.0994 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
37.0994 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_01_250.png'
37.0994 	EXP 	Fixation4: autoDraw = True
37.5842 	EXP 	CM_image_1: autoDraw = True
37.5842 	EXP 	CM_image_2: autoDraw = True
37.6009 	EXP 	Fixation4: autoDraw = False
39.7687 	DATA 	Mouse: Left button down, pos=(1280,879)
39.7693 	DATA 	Mouse:  Left button up, pos=(1280,879)
40.2690 	DATA 	Mouse: Left button down, pos=(1280,879)
40.2841 	EXP 	Fixation4: autoDraw = False
40.2841 	EXP 	CM_image_1: autoDraw = False
40.2841 	EXP 	CM_image_2: autoDraw = False
40.2841 	EXP 	BlankTest: autoDraw = True
40.3692 	DATA 	Mouse:  Left button up, pos=(1280,879)
40.7688 	EXP 	New trial (rep=0, index=1): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_03_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_03_250.png'), ('TrailType', 'S')])
40.7851 	EXP 	BlankTest: autoDraw = False
40.7851 	EXP 	BlankTest: autoDraw = False
40.7851 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
40.7851 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_03_250.png'
40.7851 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
40.7851 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_03_250.png'
40.7851 	EXP 	Fixation4: autoDraw = True
41.2843 	EXP 	Fixation4: autoDraw = False
41.2843 	EXP 	CM_image_1: autoDraw = True
41.2843 	EXP 	CM_image_2: autoDraw = True
42.4353 	DATA 	Mouse: Left button down, pos=(1307,422)
42.4509 	EXP 	Fixation4: autoDraw = False
42.4509 	EXP 	CM_image_1: autoDraw = False
42.4509 	EXP 	CM_image_2: autoDraw = False
42.4509 	EXP 	BlankTest: autoDraw = True
42.5525 	DATA 	Mouse:  Left button up, pos=(1307,422)
42.9354 	EXP 	New trial (rep=0, index=2): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_08_250.png'), ('Lower_Image', 'materials/Caucasian/Male/L_C_M_08_270.png'), ('TrailType', 'DLD')])
42.9517 	EXP 	BlankTest: autoDraw = False
42.9517 	EXP 	BlankTest: autoDraw = False
42.9517 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
42.9517 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_08_250.png'
42.9517 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
42.9517 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/L_C_M_08_270.png'
42.9517 	EXP 	Fixation4: autoDraw = True
43.4509 	EXP 	Fixation4: autoDraw = False
43.4509 	EXP 	CM_image_1: autoDraw = True
43.4509 	EXP 	CM_image_2: autoDraw = True
44.6359 	DATA 	Mouse: Left button down, pos=(1290,949)
44.6510 	EXP 	Fixation4: autoDraw = False
44.6510 	EXP 	CM_image_1: autoDraw = False
44.6510 	EXP 	CM_image_2: autoDraw = False
44.6510 	EXP 	BlankTest: autoDraw = True
44.7361 	DATA 	Mouse:  Left button up, pos=(1290,949)
45.1352 	EXP 	New trial (rep=0, index=3): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_07_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_07_250.png'), ('TrailType', 'S')])
45.1516 	EXP 	BlankTest: autoDraw = False
45.1516 	EXP 	BlankTest: autoDraw = False
45.1516 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
45.1516 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_07_250.png'
45.1516 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
45.1516 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_07_250.png'
45.1516 	EXP 	Fixation4: autoDraw = True
45.6510 	EXP 	Fixation4: autoDraw = False
45.6510 	EXP 	CM_image_1: autoDraw = True
45.6510 	EXP 	CM_image_2: autoDraw = True
46.7191 	DATA 	Mouse: Left button down, pos=(1314,500)
46.7342 	EXP 	Fixation4: autoDraw = False
46.7342 	EXP 	CM_image_1: autoDraw = False
46.7342 	EXP 	CM_image_2: autoDraw = False
46.7342 	EXP 	BlankTest: autoDraw = True
46.8695 	DATA 	Mouse:  Left button up, pos=(1314,500)
47.2190 	EXP 	New trial (rep=0, index=4): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_04_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_04_250.png'), ('TrailType', 'S')])
47.2338 	EXP 	BlankTest: autoDraw = False
47.2338 	EXP 	BlankTest: autoDraw = False
47.2338 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
47.2338 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_04_250.png'
47.2338 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
47.2338 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_04_250.png'
47.2338 	EXP 	Fixation4: autoDraw = True
47.7347 	EXP 	Fixation4: autoDraw = False
47.7347 	EXP 	CM_image_1: autoDraw = True
47.7347 	EXP 	CM_image_2: autoDraw = True
49.5690 	DATA 	Mouse: Left button down, pos=(1287,894)
49.5846 	EXP 	Fixation4: autoDraw = False
49.5846 	EXP 	CM_image_1: autoDraw = False
49.5846 	EXP 	CM_image_2: autoDraw = False
49.5846 	EXP 	BlankTest: autoDraw = True
49.6363 	DATA 	Mouse:  Left button up, pos=(1287,894)
50.0689 	EXP 	New trial (rep=0, index=5): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_06_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_06_250.png'), ('TrailType', 'S')])
50.0838 	EXP 	BlankTest: autoDraw = False
50.0838 	EXP 	BlankTest: autoDraw = False
50.0838 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
50.0838 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_06_250.png'
50.0838 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
50.0838 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_06_250.png'
50.0838 	EXP 	Fixation4: autoDraw = True
50.5845 	EXP 	Fixation4: autoDraw = False
50.5845 	EXP 	CM_image_1: autoDraw = True
50.5845 	EXP 	CM_image_2: autoDraw = True
51.4692 	DATA 	Mouse: Left button down, pos=(1345,465)
51.4846 	EXP 	Fixation4: autoDraw = False
51.4846 	EXP 	CM_image_1: autoDraw = False
51.4846 	EXP 	CM_image_2: autoDraw = False
51.4846 	EXP 	BlankTest: autoDraw = True
51.5554 	DATA 	Mouse:  Left button up, pos=(1345,465)
51.9691 	EXP 	New trial (rep=0, index=6): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_10_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_10_250.png'), ('TrailType', 'S')])
51.9851 	EXP 	BlankTest: autoDraw = False
51.9851 	EXP 	BlankTest: autoDraw = False
51.9851 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
51.9851 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_10_250.png'
51.9851 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
51.9851 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_10_250.png'
51.9851 	EXP 	Fixation4: autoDraw = True
52.4849 	EXP 	Fixation4: autoDraw = False
52.4849 	EXP 	CM_image_1: autoDraw = True
52.4849 	EXP 	CM_image_2: autoDraw = True
54.2854 	DATA 	Mouse: Left button down, pos=(1285,937)
54.3014 	EXP 	Fixation4: autoDraw = False
54.3014 	EXP 	CM_image_1: autoDraw = False
54.3014 	EXP 	CM_image_2: autoDraw = False
54.3014 	EXP 	BlankTest: autoDraw = True
54.3528 	DATA 	Mouse:  Left button up, pos=(1285,937)
54.7858 	EXP 	New trial (rep=0, index=7): OrderedDict([('Upper_Image', 'materials/Caucasian/Male/S_C_M_08_250.png'), ('Lower_Image', 'materials/Caucasian/Male/S_C_M_08_250.png'), ('TrailType', 'S')])
54.8017 	EXP 	BlankTest: autoDraw = False
54.8017 	EXP 	BlankTest: autoDraw = False
54.8017 	EXP 	CM_image_1: size = array([0.17361111, 0.17361111])
54.8017 	EXP 	CM_image_1: image = 'materials/Caucasian/Male/S_C_M_08_250.png'
54.8017 	EXP 	CM_image_2: size = array([0.17361111, 0.17361111])
54.8017 	EXP 	CM_image_2: image = 'materials/Caucasian/Male/S_C_M_08_250.png'
54.8017 	EXP 	Fixation4: autoDraw = True
55.3016 	EXP 	Fixation4: autoDraw = False
